product_id,name,price,category,image_url,stock,exp_date
1531,ON: The Body Sữa Tắm Dưỡng Da Sáng Mịn Radiant Hương Hoa Loa Kèn Trắng Và Kim Ngân 1kg,169000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NzY2ODggKDEp.jpg,182,
1532,JMSolution Hộp Quà JMSolution Chăm Sóc Da,199000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NjY2NTg=.jpg,129,
1533,Cocoon Hộp Quà Cocoon Chăm Sóc Da Nhạy Cảm,319000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/U0VQVEVNQkVS/MTA4NjY2NDE=.jpg,105,
1534,Senka Hộp Quà Tẩy Trang Cho Da Dầu Senka,199000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/U0VQVEVNQkVS/MTA4NjY2MzQ=.jpg,160,
1535,Pantene Hộp Quà Dầu Gội Phục Hồi Hư Tổn Và Kem Xả Pantene,229000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/U0VQVEVNQkVS/MTA4NjY1OTc=.jpg,138,
1536,BLACKMORES Hộp Quà Blackmores Chăm Sóc Sức Khỏe Toàn Diện,990000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NzY3MTg=.jpg,116,
1537,Nguyên Xuân Hộp Quà Dầu Gội Xả Dược Liệu Nguyên Xuân Giúp Tóc Bồng Bềnh,279000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NjY2MDM=.jpg,191,
1538,Purité By Prôvence Hộp Quà AEON x Purité - Sữa Tắm Hoa Hồng 500ml & Tẩy Da Chết Hoa Hồng 250g,209000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NzExNjQ=.jpg,167,
1539,Purité By Prôvence Hộp Quà AEON x Purité - Sữa Tắm Hoa Anh Đào 500ml & Tẩy Da Chết Hoa Anh Đào 250g,209000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NzExNTc=.jpg,112,
1540,Palmolive Hộp Quà Palmolive Sữa Tắm Phong Lan 500ml Và Dầu Gội Xả Sữa Dừa 600ml,179000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NzExMjY=.jpg,154,
1541,Salon Link Hộp Quà Gội Xả Phục Hồi Tóc Yếu Salon Link Repair And Protect Extra,289000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NjY2MTA=.jpg,156,
1542,Pantene Hộp Quà Dầu Gội Ngăn Rụng Tóc Và Kem Xả Pantene,229000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NjY1ODA=.jpg,141,
1543,L'Oreal Hộp Quà/Túi Quà Gội Xả L'Oreal Hyaluron Pure Bồng Bềnh,279000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NjY1NDJfMQ==.jpg,177,
1544,Double Rich Hộp Quà Sữa Tắm Double Rich Hương Hoa Hồng Và Hương Hoa Diên Vỹ 200g,65000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTgwNTQ2OCAoMSk=.jpg,150,
1545,Simple Combo Nước Tẩy Trang Cấp Ẩm Tức Thì Micellar 400ml + Nước Tẩy Trang 200ml,150000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NjYxOTEgKDEp.png,171,
1546,Simple Combo Nước Sạch Sâu Và Cấp Ẩm WaterBoost 400ml + Nước Tẩy Trang 200ml,150000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NjYxODQgKDEp.png,128,
1547,Simple Combo Nước Tẩy Trang Dành Cho Da Dầu Mụn Purifying Micellar Water 400ml + Nước Tẩy Trang Simple 200ml,150000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NjYxNzcgKDEp.png,147,
1548,Ôliv Dầu Tắm Sáng Da Extra Brightening 650ml,169000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NTYwODYgKDEp.jpg,131,
1549,Ôliv Dầu Tắm Dưỡng Da Cho Da Nhạy Cảm Sensitive Care 650ml,169000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4NTYwNjIgKDEp.jpg,121,
1550,Purité By Prôvence Tẩy Tế Bào Chết Hương Nước Hoa Hoa Anh Đào 220g,135000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4MjA2NTAgKDEp.jpg,138,
1551,L'Oreal Dầu Gội Hyaluron Moisture Dưỡng Ẩm 620ml,155000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4MDkzNjUgKDEp.jpg,181,
1552,L'Oreal Dầu Xả Hyaluron Moisture Dưỡng Ẩm 375ml,145000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4MDkzNTggKDEp.jpg,189,
1553,L'Oreal Dầu Gội Hyaluron Pure Bồng Bềnh 620ml,155000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4MDkzNDEgKDEp.jpg,189,
1554,L'Oreal Dầu Xả Hyaluron Pure Bồng Bềnh 375ml,145000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA4MDkzMzQgKDEp.jpg,160,
1555,Lactacyd Sữa Tắm Thơm Mát Ever Fresh 500g,179000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA3MzkzMTAgKDEp.jpg,153,
1556,Lactacyd Sữa Tắm Dưỡng Da Sáng Và Rạng Rỡ Healthy Bright 500g,179000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA3MzkzMjcgKDEp.jpg,192,
1557,SENKA Nước Tẩy Trang Giúp Giảm Mụn Micellar Ance Care 400ml,195000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA3MjY5ODMgKDEp.jpg,186,
1558,SENKA Nước Tẩy Trang Giảm Bóng Nhờn Micellar Fresh 400ml,195000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA3MjY5NjkgKDEp.jpg,198,
1559,SENKA Nước Tẩy Trang Dưỡng Sáng Cấp Ẩm Micellar Bright 400ml,195000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA3MjY5NzYgKDEp.jpg,142,
1560,SENKA Nước Tẩy Trang 2 Lớp Clear Milky Water 400ml,195000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA3MjY3MTYgKDEp.jpg,109,
1561,Happy Bath Sữa Tắm Hương Mâm Xôi Và Hoa Anh Đào  Berry & Cherry Blossom 900g,119000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA2NzI0NzEgKDEp.jpg,100,
1562,Happy Bath Sữa Tắm Hương Bưởi Và Cam Grapefruit & Orange 900g,119000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA2NzI0NjQgKDEp.jpg,146,
1563,LASHE Superfood Tẩy Tế Bào Chết Dưỡng Sáng Hương Quả Mọng 220g,115000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA2NDg4OTYgKDEp.jpg,145,
1564,LASHE Superfood Tẩy Tế Bào Chết Dưỡng Sáng Hương Bánh Nướng 220g,115000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA2NDg4ODkgKDEp.jpg,107,
1565,"JMSolution Mặt Nạ Chiết Xuất Ngọc Trai, Hỗ Trợ Dưỡng Ẩm Da, Giúp Da Căng Bóng Pearl Deep Moisture 30ml",27400,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA1MjY2NDQgKDEp.jpg,135,
1566,Hada Labo Sữa Rữa Mặt Dưỡng Sáng Premium Radiance 100g,99000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA1MjY2MTMgKDEp.jpg,198,
1567,Hada Labo Sữa Rửa Mặt Dưỡng Ẩm Premium Hydrating 100g,99000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA1MjY2MDYgKDEp.jpg,180,
1568,Hada Labo Sữa Rửa Mặt Chăm Sóc Da Lão Hóa Premium Aging Care 100g,99000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA1MjY2MjAgKDEp.jpg,178,
1569,Purité By Prôvence Lăn Khử Mùi Dưỡng Sáng Hương Hoa Mẫu Đơn 50ml,64000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA0Njg3OTEgKDEp.jpg,173,
1570,Purité By Prôvence Lăn Khử Mùi Dưỡng Sáng Hương Hoa Hồng 50ml,64000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA0NTc1NTkgKDEp.jpg,152,
1571,Kerasys Dầu Xả Sạch Sâu Và Detox Da Đầu 600ml,165000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTAyNTg1MDcgKDEp.jpg,160,
1572,Kerasys Dầu Gội Sạch Sâu Và Detox Da Đầu 600ml,165000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTAyNTg0OTEgKDEp.jpg,176,
1573,Kerasys Dầu Xả Làm Phồng Và Ngăn Ngừa Rụng Tóc 600ml,165000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTAyNTg0NjAgKDEp.jpg,176,
1574,Kerasys Dầu Gội Làm Phồng Và Ngăn Ngừa Rụng Tóc 600ml,165000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTAyNTg0NTMgKDEp.jpg,175,
1575,Kerasys Dầu Xả Phục Hồi Chuyên Sâu Tóc Hư Tổn Nặng 600ml,165000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTAyNTg0NDYgKDEp.jpg,113,
1576,Kerasys Dầu Gội Phục Hồi Chuyên Sâu Tóc Hư Tổn Nặng 600ml,165000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTAyNTg0MzkgKDEp.jpg,102,
1577,Jane Gel Tắm Nước Hoa Hương Youngi Sweet 450ml,189000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA1Njc2MjMgKDEp.jpg,145,
1578,Happy Bath Sữa Tắm Hương Gỗ Và Xạ Hương  Woody Musk No.976 910g,179000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MTA2NzI1MDEgKDEp.jpg,110,
1579,Fresh Organic Dầu Gội Tinh Dầu Hương Thảo Giảm Gẫy Rụng Rosemary 500g,95000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/MDkwNzIwMjIgKDEp.jpg,101,
1580,Dove Serum Dưỡng Tóc Phục Hồi Hư Tổn Amino Bond Repair 77ml,99000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/VUxWIFgzIFdBT04=/MTA4NTc1NjQ=.png,128,
1581,P/S Kem Đánh Răng Chuyên Gia Chăm Sóc Nướu Thơm Mát 150g,105000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/U0VQVEVNQkVS/MTA4NDc1MDMgKDEp.jpg,147,
1582,P/S Kem Đánh Răng Chuyên Gia Chăm Sóc Nướu Trắng Răng 150g,105000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/U0VQVEVNQkVS/MTA4NDc0OTcgKDEp.jpg,132,
1583,Sofy Bănh Vệ Sinh Skin Comfort Đêm Siêu Mỏng Cánh 36cm 10 Miếng,86400,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/U0VQVEVNQkVS/MDk5NDE0MjcgKDEp.jpg,175,
1584,SENKA Sữa Rửa Mặt Tạo Bọt Perfect Whip N,115000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEJDLCBOT05GT09EUywgREFJU08=/UGh1b25nIEFuaA==/MDY=/MDMxNzQzNDAgKDEp.jpg,144,
1585,NIVEA Sáp Ngăn Mùi Dưỡng Da Sáng Mịn Tối Ưu,97200,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/U0VQVEVNQkVS/MDkyNDgzNzMgKDEp.jpeg,144,
1586,Dove Tẩy Tế Bào Chết Dưỡng Ẩm Toàn Thân Hương Lựu Đỏ,135000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/VUxWIFgzIFdBT04=/OTE4NDI5OQ==.jpg,101,
1587, Tẩy Tế Bào Chết Dưỡng Ẩm Toàn Thân,135000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/VUxWIFgzIFdBT04=/OTE4NDI5OQ==.jpg,111,
1588,NIVEA Sáp Ngăn Mùi Ngọc Trai Đẹp Quyến Rũ Pearl & Beauty 48h Anti-Perspirant Deodorant,97200,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/SkFOVUFSWQ==/MDkyNDgzODAgKDEp.jpeg,175,
1589,Lactacyd Dung Dịch Vệ Sinh Phụ Nữ Ngăn Mùi Odor Fresh 250ml,75000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEJDLCBOT05GT09EUywgREFJU08=/xJDhu6ljIEFuaA==/VXBsb2FkIDE=/MDY0NTYyMjEgKDEp.jpg,136,
1590,Laurier Băng Vệ Sinh Fresh & Free Siêu Mỏng Cánh,35000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/U0VQVEVNQkVS/MDEwNDg2NzQgKDEp.png,142,
1591,Lifebuoy Nước Rửa Tay Bạc Bảo Vệ Diệt Khuẩn Vượt Trội Total 10,45000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/RkVCUlVBUlk=/MDIyNDY2NjZfMQ==.png,102,
1592,Hazeline Sữa Tắm Nâng Tông Da Sữa Chua Đào 670g,79000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/R0lGVA==/MTAwOTkyNjE=.png,127,
1593,Vinatissue Giấy Rút Đa Năng Treo Tường Premier 4 Lớp,25000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/U0VQVEVNQkVS/MTA4MTcwNzBfMQ==.jpg,156,
1594,Bless You Khăn Giấy Đa Năng 2 Lớp Hold Me A La Vie,25500,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEJDLCBOT05GT09EUywgREFJU08=/UGh1b25nIEFuaA==/MDM=/MDIxNDA3MDQ=.jpg,107,
1595,Silkwell Lô 2+1 Khăn Giấy Rút 3 Lớp 200 Tờ,58000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/T0NUT0JFUg==/MDg0ODQyMTUoMSk=.jpg,116,
1596,Hazeline Sữa Tắm Nâng Tông Da Sữa Chua Linh Lan 670g,79000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/R0lGVA==/MTAwOTkyNzg=.png,144,
1597,MOOL Khăn Ướt Không Mùi,30000,health and beauty,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/RkVQUlVBUlk=/MTAxNTY0NzY=.jpg,179,
